title,subtopic,relevant_content,discussion_date
Talk:Food industry,Launching the article,"this may not be as difficult as it seems! ) i think a concise overview of the modern global food industry is possible, timely and extremely valuable. i've started it with a quick outline. i'm not sure of the exact format and approach, but i think this article could briefly summarize and connect the many parts here, while referring to related specific articles for more detail.",12/08/2005 15:04
Talk:Food industry,Launching the article,"the intention right now is to sketch things out bit by bit. the ideas and also the terminology are ""plain english"", not based in a particular academic discipline or perspective, so i realize that quite a bit of rewriting may be necessary for a proper encyclopedic product... hopefully, people with expertise in specific areas will do this as required...  also, a fair bit of what i think should be included in this article is in the  article. however, the two are not the same topic. here, the focus is more on business, finance, economics... the complementary distinctions should become i was here and you weren't clear as this article develops.",22/08/2005 16:57
Talk:Food industry,Prominent Food Companies,"hello. i am starting a list of major businesses in the food industry. the title of the section, the descriptions, and the general format are all areas where improvement might be needed. and of course the list should be expanded. dobtoronto, november 1  nestle is largest kraft is the second largest food companies in the world. it has been second largest before the acquisition of cadbury. information about pepsico and other rankings are wrong.  —preceding ]",13/01/2011 18:34
Talk:Food industry,General Format & Topics Suggestions,"i came across this page when looking up a discussion on ""food processing.""   it was redirrected to ""food industry.""   i see it here as a sub-topic.  as a food industry professional, who has gone on to be a chef, i would suggest that some changes should be made to reflect more how the industry actually operates.   i understand the page was started with a quick outline some time ago, but i think some things should be re-formated.  here's some examples of the different segments of the industry   farms/ growers  food manufacturers (namely smaller independent, regional or national companies)  food conglomerates(namely multinational or global enterprises that represent the new economy and control more aspects of the total product, from production, packaging, marketing, distribution, etc.)  disosable supply manufacturers they make everything from napkins, food containers, plastic forks and knives, plastic and aluminum wraps, chef hats, etc.  light equipment manufacturers  they make everything from ceramic platewares, glassware, cooking utensils, tableware, pots and pans, etc.  heavy equipment manufacturers they make everything from stoves, steamers, ventilation hoods, preparation tables, etc.  industrial equipment and machine manufacturers  they make the equipments and machines that help produce and process any food items, from agriculture to meat industry and to canning and beyond.  distributors  these are made up of smaller local, regional and national companies.  there are also specialized distributors, broadliners, master-distributors and re-distributors.  not only that, but distribution is often split between retail and wholesale/ foodservice.   broadliners try to do everything, but many companies are select in things like dry goods, alcohol, cleaning supplies, meats, produce, etc.   street salesman are less numerous in these companies nowadays, as companies push sales to the internet, telephone and the the like.  brokers these people traditionaly represent the manufacturere or conglomerates and have more than one company that they promote.   they act like the liason between the  manufacturers and the distributors, for instance.  their primary objective is to move major units; i.e., by the pallet or truckloads.   but they often help sales teams target end users in either restaurants or retail.   they often have the advertising materials and promotions, either in material form or even negotiated dollar rebates.  in the past years, brokers have seen an attack against their role in the industry as companies consolidate lines, promote more on the internet and re-organize the distribution of product through laterally, totally integrated companies.  importers and exporters  the united states probably relies on imported goods than many other compmanies.   we have both a national cuisine and a tradition of imported foods.   this segment leads both into retail and wholesale/ foodservice, but is an enormous segment to itself.  companies are licensed and specialized solely in importing and exporting, although some act like master distributors and importers of various product lines.   aside, from that, this segment of the industry has its own sets of regulations and also relies on the ocean going shipping industry or cross-border trade routes, either by train or truck, to mexico and canada.  europe and other places are now organized under their european union, under a common currency and new trade laws.  transportation, freight forwarding and logistics   this segment crosses over into categories, but is really a growing influential enterprise that stands somewhat independent and yet supports the food industry itself.  the trend is to ""trace"" product from its very original source to its movenent into the network and out to the end user.  for example, niman ranch meat products is a leader in ""tracing"" every piece of meat that goes out.  but this industry works with everyone, from manufacturers, to distributors, to importers and beyond.   it was traditionally about ""carriers"" and paper bill of ladings and other documents, but nowadays this segment of the industry is forcing technology into the process, eliminating actual ""paper"" to the digital preferance.   it is also increasing the fast pace of the movement of product around the world, the increase of the number of units and creating a new inventory and purchasing approach that is as only ""as needed"" or delivered overnight.   perishable products that were never available in the united states or other parts of the world can now be sent overnight across the world, thus introducing products to people that have never before been available.  foodsevice & hospitality  this makes up mostly the ""professional"" sector of restaurants and hotels.   people that work on this side of the industry often disdain the ""retail"" sectors.   they work with primarily distributors and brokers and the like that deal with their segment of the foodservice and hospitalit sectors.   food products that are marketed and packaged to the foodservice and hospitality trade are obviously of a different standard than that of retail, so the decision makers in this facet of the business are often quite discriminating.  retail  this is made up of grocery stores, convenience shops, vending machines, and specialty consumer based shops.   nowadays, the larger grocery chains are controlling more and more of their product from product sourcing to distribution to the sale to the end user.   ""mom & pop"" shops in the united states are falling out.  regulation this is made up largely by the goverment and its different divisions, from federal to state and local.   it is also very controversial, as regultion changes can force changes throughout the industry and often very disputed by both professionals and the public alike.  likewise, the industry is often regulated by itself with various member associations and political groups that are controlled by various interest groups that advocate, regulate, certify and even lobby government, etc.   there is even an arm of the goverment and private sector that ""educates"" professionals and the public, sometimes in the interest of advocacy, or for trends and the like.  finance and credit  there are indeed companies that specialize in financing the food sector, as well as doing credit analysis and legal matters, etc.   companies that are traded on the world's stock exchanges are a world to themeselves and are now competing with regional and domestic companies in the fastly ""globalizing"" economy.  education/ certification  the rise of educated and certified chefs in the united states is incredible, as is the growth of schools and institutions.   they certainly vary in size and specialty, just like any secondary learning institution.  trade shows, publishing and media   more convergence has occurred in this sector over the last few years.   trade shows like the fancy food show and the western foodservice & hospitality show are gaining more criticism it seems, as perhaps less persuasion.  broadline distributors are creating thier own shows, taking away from cross industry forums.  manufacturers are also trying to control their marketing representation and get the best bang for the buck, transferring this marketing promotion and cost to others, if need be.  therefore, deals are made for exclusives in large distribution companies, warehouse stores and the lie, where inventory warehoused and promotions and rebates are received at that level.   meanwhile television networks, trade associations and publishers are promoting new celebrity chefs, cookbooks, internet sites and so on.",26/01/2008 22:53
Talk:Food industry,Food Industry Technology,"i noticed that ""irrigation"" and ""fertilizer"" don't appear on the page. wouldn't food industry technology be a useful place to include facts about these everyday technologies? what do they depend on?",29/11/2014 11:09
Talk:Food industry,Regulation and Resource Use,"this article presently has no section on regulation. there are also no direct mentions of land or water rights in relation to food industries. what kinds of land use are normal in the current food industry? what are the global implications of food industries' organization and practice? a marketing section describes competition but does not describe the consequences.  outside of wikipedia, i had trouble finding out how much we depend on international waters for food. even here in this article, there's not much yet either on distribution of food sources in relation to law or on how law, people, and food industries shape each other. could that kind of information find a home in this article?",29/11/2014 11:21
Talk:Food industry,History section?,"any thoughts on creating a history section? i would say that significant aspects are the creation of preserved and packaged food starting with things like , , and  followed by commercialization and industrialization of these same items. it would seem that the food industry has grown as packaging has developed and evolved. also, as controversial as it might be, there is the gmo aspect to consider in agriculture, from the earliest  of trees and combining of wheat strains thousands of years ago.  that said, everything that happened up until the 1700s with the advent of military rations can probably be summed up in a paragraph or so, then move on to a section about the industrial revolution and then later the advent of plastics and the affect it had on the food industry. --  ☮ღ☺",11/05/2015 1:31
Talk:Food industry,External links modified,"hello fellow wikipedians,  i have just modified one external link on . please take a moment to review [ my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit  for additional information. i made the following changes added archive  to   when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checkedfalse|needhelp}}  cheers.—",3/10/2017 8:22
Talk:Food industry,Food production,voice,3/10/2022 17:29
Talk:Food industry,Wiki Education assignment Information Literacy and Scholarly Discourse,{{dashboard.wikiedu.org assignment | course  wikipediawiki_ed/university_of_new_orleans/information_literacy_and_scholarly_discourse_(summer_2023) | assignments   | start_date  2023-06-05 | end_date  2023-07-26 }}  — assignment last updated by,13/07/2023 13:47
Talk:Horticulture industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 6 january 2020 and 24 april 2020. further details are available . student editor(s) .  {{small|above undated message substituted from  by",17/01/2022 22:36
Talk:Horticulture industry,Horticulture,hortixulture ke sare information apne tk kaise le jisase ki mujhe dhudhna. na pde,29/11/2021 18:30
Talk:Hospitality industry,Notes,"i cleaned this up a bit, got the style cleaned up, and wikified things.  it still needs pretty substantive work though.",8/07/2007 5:32
Talk:Hospitality industry,Hospitality Schools,"there is no possible way a complete list would ever be complied, nor is it really justified. i dont see the significance of this list on this page.",31/10/2008 23:42
Talk:Hospitality industry,Hospitality Schools,good catch.  am removing this entire section based on  – wikipedia is not a directory or the yellow pages.  --,24/11/2008 1:55
Talk:Hospitality industry,Assessment comment,"{{substituted comment|length338|lastedit20090503073624|commenti cleaned up and expanded the introduction; i do think this industry, due to its size and critical part of a larger society's culture (both in cause and effect terms) merit a decent rating of importance.  size wise, i'm not speaking only of income generated or sales, but also of employment numbers.  beyond question they are significant.}} substituted at",29/04/2016 18:16
Talk:Hospitality industry,Hotel management,hospitality and tourism,12/09/2022 8:23
Talk:Hospitality industry,What's economic of Hospitality industry,what is economic of hospitality industry,10/12/2022 21:26
Talk:Hospitality industry,Underrepresentation,"after reviewing this article, i would like to see more information about the history of the hospitality industry. especially in regards to historically marginalized populations.",11/02/2023 0:54
Talk:Language industry,Too much like a sales brochure,"although i think this article has valuable information, parts of it seem to be a sales brochure for services like translizer.  — preceding ]",20/09/2011 0:29
Talk:Language industry,Shout-outs,"""examples of companies that have specialized in providing language services are linguistic systems and transperfect."" is this anything other than an arbitrary, promotional shout-out to somebody's favorite companies?",22/05/2013 3:16
Talk:Leisure industry,Expansion,"saunas and crysaunas could count as part of leisure industry too, like here",16/12/2022 19:19
Talk:Meat industry,NPOV dispute,"this article is quite clearly written from a strong anti-meat perspective.  it needs editing to remove this bias.   0336, may 22, 2005 (utc) i redirected to . all of the factual information from this article is already present in the appropriate sections of , including criticms. the definition of livestock used in that article almost exactly matches the definition of meat industry used here.",25/05/2005 21:44
Talk:Meat industry,NPOV dispute,"this article is junk. it has two small entries for""meat sources"" and a list for ""global production"" but nothing at all on the process of consumer beef (or pork, or chickenl...) production which is what anyone coming to the article would be looking for info on. obviously a vegan organized this page, instead of someone wanting to provide actual info. page needs serious help.  -not an editor  — preceding ]",28/12/2022 0:10
Talk:Meat industry,"Scope, content, verification, POV","this article contains some questionable claims apparently based on opinion.  only two references are cited currently.  the article does not attempt to provide a reliable, informative, balanced encyclopedia entry on the meat industry.  instead, following a problematic, four-sentence introduction, the article is wholly devoted to criticism and alternatives.  thus the newly resurrected article appears again (as it did until blanked in may 2005) simply as a vehicle for promoting an anti-meat-industry advocacy agenda.  this is not an objection to inclusion of criticism, but the criticism should be in the form of verified claims based on scholarly review, and when such criticism is included, the article as a whole should be recognizable as a genuine encyclopedia entry on the topic, rather than merely a pretext for presenting the criticism.  in the article’s opening sentence, the description of the meat industry is inaccurate in several respects.  it reveals  lack of familiarity with the topic and failure to consult credible sources to learn what is actually encompassed by the term “meat industry”.  regarding the meat industry, there is an abundance of credible information readily available on the internet from government agencies, the fao, review papers in the refereed journal literature, industry associations, etc.  these could have been consulted to prepare an informative, balanced article, which could encompass such topics as history of the industry, recent production statistics and economic role of the industry, industry structure, examples of the scope and nature of regulation governing the industry in some countries, major food safety considerations (including inspection and testing practices, adoption of haccp, development of traceability systems, food recall systems, biosecurity, etc.), some aspects of international trade, industry concentration issues (including some examples of cr4s and/or hhis), etc.  at present, none of these topics is addressed.  a pov tag is needed.  because the present article appears to use wikipedia simply as an advocacy platform and does not provide a genuine encyclopedia entry on the meat industry, it does not serve the best interests of wkipedia and its readers, considering the scope of the “meat industry” as that term tends to be used by government agencies, by the industry itself, and by many others, blanking the page (again, as in 2005) and redirecting to “meat packing industry” could be an acceptable option. if the article does not soon undergo substantial improvement, in terms of characterizing the topic and providing appropriate article scope with verified content, that option should be pursued.",1/08/2015 23:03
Talk:Meat industry,Criticism,"as interesting as this entry is, there is not enough information and sources under the ""criticism"" section. i propose that i would like to add more information about some of these problems that are listed in bullet points. i would also like to add some new information to the section, keeping in mind the neutrality agreement of wikipedia. i will remain as unbiased as i can, but will still explain confirmed facts about some of the problems found in the meat industry today and will cite the academic sources where the facts are from.  (",19/04/2016 13:04
Talk:Meat-packing industry,"Move to ""Meatpacking industry""","opening this up for discussion here. any thoughts on moving this page to '''meatpacking industry'''?  ''meatpacking'' is one word in  ([  ([ and  ([  given there is no discrepancy among major dictionaries, i propose moving this page accordingly. --",2/10/2020 16:17
Talk:Music industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 24 august 2020 and 12 december 2020. further details are available . student editor(s) .  {{small|above undated message substituted from  by",18/01/2022 1:18
Talk:Music industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 10 september 2021 and 11 december 2021. further details are available . student editor(s) .  {{small|above undated message substituted from  by",18/01/2022 1:18
Talk:Music industry,Wiki Education Foundation-supported course assignment,"this article was the subject of a wiki education foundation-supported course assignment, between 6 january 2020 and 25 april 2020. further details are available . student editor(s) .  {{small|above undated message substituted from  by",17/01/2022 4:40
Talk:Music industry,Changes,"if you want a list of people who produce good quality music using their own equipment but will probably never get a ""record deal"", look at [ myspace].  the only one i can name off the top of my head is midnight hour.",7/02/2010 6:17
Talk:Music industry,Changes,"there most definitely needs to be more information on south korea's recent dramatic increase in the music industry, the graphs and tables are very out of date.  — preceding ]",10/03/2013 18:09
Talk:Music industry,Toning down business section bias,"the business structure section contains a paragraph about the sale of sound recordings and how this translates into royalties for artists. prior to my edits of 10 and 13 sep 2009, this aspect of the music industry was characterized too simply. by failing to mention that the labels' revenues from sales of sound recordings are not ""royalties"", and that the disbursement of actual royalties from such sales depends on the contracts artists have with labels, the reader is misled into accepting the romantic notion that ''all'' artists receive royalties from ''any'' sales of the sound recordings they participated in, which is untrue — some recordings are ""works for hire"" for which the artist receives no royalties whatsoever, and more commonly, contracts with artists (such as one i have, myself) require a minimum level of sales to recoup the label's investment before the artists are entitled to any royalties. furthermore, the vast majority of sound recordings generate little or no revenue, as demonstrated by prs chief economist will page's recent article refuting the 'long tail' theory as it applies to online music sales.[ that is, sales correspond to popularity, and the popular recordings are only a small portion of those available. thus it's improper to imply that ''all'' recordings generate revenues, let alone royalties. imho such oversimplifications indicate bias, perhaps unintentional, in favor of the labels and publishers who stand to gain from it.  that's why i made the following edits, which were soon reverted by   ''when cds sell…part of the money is returned to the performers in the form of royalties'' is an example i changed, as per the above rationale, so it doesn't cut out the very important middleman, the record label. i changed it to ''when cds sell…part of the money is returned to the sound recording copyright owners — the record companies — who may, depending on the agreements they have with the performers, share a portion of that money with the performers in the form of royalties.''  an anonymous visitor changed ''most recordings ''only earn royalties'' for a short period after they are released.'' to ''most recordings ''generate substantial revenues'' for a short period after they are released.'' the edit summary said ''previous version…made it sound like royalties stopped being paid after a short period of time which is not true.'' i see how the change does alleviate the stated concern, but it resulted in the statement ''most recordings generate substantial revenues'' which is, as i mentioned above, insufficient. i changed it to ''most recordings, if they generate substantial revenues, generate them only for a short period after they are released.''  the clause ''after which the song becomes part of the ""back catalogue"" or library'' was grammatically incorrect due to disagreement in number (recordings vs. song), and didn't explain what being in the ""back catalogue"" means, economically. i changed it to a separate sentence ''afterward, the songs become part of the ""back catalogue"" or library, where they become candidates for future re-release, such as on compilations or licensed for use in film or television.''  this pair of sentences was somewhat awkward ''a much smaller number of recordings have become ""classics"", with longstanding popularity, such as albums by the beatles or the rolling stones. these albums have continued to earn royalties for the surviving band members decades after their original release date.'' the second sentence is really just referring to the beatles and rolling stones albums, but it's too easy to read it as meaning that artists get royalties from ''all'' classic albums. again this is just an example of painting with too broad a brush, probably not even intentionally, and my attempt to improve it by replacing ''surviving band members'' with ''record companies'' (although i forgot to change ''royalties'' to ''revenues'') shouldn't be regarded as disingenuous.  lastly, the  brand & software isn't quite the same thing as the  online music vendor, so i replaced mentions of itunes with itunes store. this shouldn't have been blindly reverted along with my other edits.  i went ahead and re-did my edits, adjusted a bit and incorporating ""david t tokyo""'s additional fixes, but omitting my back-catalogue clarification, so the paragraph now reads as follows ''when cds sell in stores or on websites such as the itunes store, part of the money obtained by the record label for the sales may be paid to the performers in the form of royalties. of the recordings which generate substantial revenues for the labels, most do so only for a short period after they are released, after which the song becomes part of the label's ""back catalogue"" or library. a much smaller number of recordings have become ""classics"", with longstanding popularity, such as cds by the beatles or the rolling stones. these albums have continued to generate revenue for the labels and often, in turn, royalties for artists, long after their original release.''  of course the fact remains that this entire section is mostly uncited. that shouldn't be used as an excuse to retain inaccurate and misleading generalizations. the entire article is fair game for continued improvement, and the addition of citations is part of that. i will devote as much time as i can to seeking out references where necessary. if there are specific claims that anyone feels need attributions more than others, please tag them as needing citations so i can give them higher priority. thanks! —",14/09/2009 7:14
Talk:Music industry,Toning down business section bias,"i agree with your edits and i agree very strongly that this section needs to be rewritten both for clarity and comprehensiveness. the section is very poorly organized, in my view. it dwells on some details and ignores others. as a whole, i don't think it really explains how the money flows through the music business from ticket sales and retail into the pockets of musicians, promoters, managers, record companies and everyone else.  what we need is a paragraph that describes the basic ''idea'' of a recording contract first, and then finds a simple way to list all the caveats. traditional recording contracts are insanely complicated (think of ""free goods"") and have only become more complicated and varied in the 21st century, as lawyers, managers and record companies attempt to re-invent the business. there is almost nothing you can say about record contracts that applies to all of them, or even the majority of them.  however, this article needs to get across the basic ideas first. there is a shocking number of people out there who think that recording artists aren't ""really"" paid by itunes at all.  anyway, having said that, i apologize that i don't have the time to write a truly ''elementary'' introduction to the business of music that is well organized, sourced and flows well. if either of you is interested in doing a major overhaul of this section, i would help with what i can. ----",7/01/2011 23:10
Talk:Music industry,Toning down business section bias,"i have  rewritten this section. my main goal was to describe the way money '''''typically''''' flows through the music business, without getting caught up in unimportant details. as i said above, the reality is far more complicated than the section could possibly describe. the section is peppered with dozens of ""usually""s and ""typically""s and ""traditionally""s.  if we want to fix this section more, could we ''please'' use footnotes to describe the exceptions and counter examples? otherwise the reader will never understand the whole system on a first reading. ----",22/02/2011 22:31
Talk:Music industry,'Recorded Music Retail Sales' table,"this table is not very informative. the last column ""change"" - change of what? and compared to what? the sales - in what units are they? it's hard to believe the total sales were just over $12,000. for what period is it? i'm guessing one year. which one? what's the source of these data?",9/01/2010 22:24
Talk:Music industry,'Recorded Music Retail Sales' table,there seems really something to be wrong witrh the numbers  --,18/05/2012 20:50
Talk:Music industry,Spelling,"fyi on the ""read"" page, organization is spelled incorrectly. on the ""edit"" page, it is spelled incorrectly. is this a computer ""glitch""?  —preceding ]",27/07/2010 19:12
Talk:Music industry,Spelling,"/span>  both spellings (organization, organisation) are correct. these are regional differences. people who contributed to the article just used what was right for them. ideally they should all be made consistent in the article. see  for wikipedia's policy on this.  and the more detailed  may be interesting reading for you. —",27/07/2010 22:43
Talk:Music industry,Spelling,"""swiss"" is not a country, it should be ""switzerland""",15/05/2011 2:09
Talk:Music industry,Graphics and illustrations needed,we need a graphic for dropping revenues in the music industry. ----,28/02/2011 20:05
Talk:Music industry,Graphics and illustrations needed,something like [ this]? ----,25/05/2012 13:11
Talk:Music industry,Graphics and illustrations needed,"the ideal graphic, in my view, would be a layered graph, showing how consumer spending has changed. it would include layers for (a) physical sales (b) digital downloads (c) streaming (d) live music revenues (e) music-related consumer electronics. ----",25/05/2012 13:14
Talk:Music industry,Streaming,"i find it very difficult to believe that streaming has made any real impact on the decline. streaming services (such as pandora, spotify, etc.) pay notoriously little. i'd like to see some hard numbers. ----",25/05/2012 13:11
Talk:Music industry,Streaming,"the ifpi's declining sales figures, and the way they are presented here, implies that the record industry has x% less money than it did before and that piracy is the one and only reason for that. but these figures are selective and misleading. physical product sales are certainly in decline. some pundits attribute the decline in music purchases to consumer disillusionment with a decline in quality and homogenization of music, but i haven't seen any compelling evidence to back that up. what i have seen reported is 1. less physical product is being made (arguably in response to declining sales), 2. there's increasing competition from other forms of entertainment (video and games, especially), 3. since the mid-2000s, people have been buying more digital product (downloads from web stores), and 4. a not-insignificant number of would-be customers resorted to piracy. more recently, though, piracy and sales of both physical and digital product have been getting hit by 5. competition from streaming in all its forms (net radio, cloud storage, social music), both licensed and unlicensed (although digital sales are still up, apparently). you're right, these streaming services aren't as profitable for the industry as product sales, but i've seen reports that non-product-sales sources of revenue are more than making up for the decline in product sales (see below); so piracy is, arguably, a red herring, and the music industry is profiting more than ever. it's ok to talk about piracy and shifts in what forms of music and other entertainment are responsible, but we shouldn't be saying anything in the article to make it seem like the music industry is collapsing and that it's all due to piracy. the industry is booming, piracy is on the decline, and there are notable shifts in where and how consumers are spending their entertainment budgets. for numbers, probably a very good source is the trove of reports at [ dow jones statista]; just enter 'music' in the search box. a fair amount of their content requires paid access, but you can probably do a web search for the title of the stats/reports in question and find third-party reports based on the same data. however, i tend to be drawn more to infographics  [ dance on demand a look at the modern social music revolution]  [ are 360 deals a lifeline for the music industry?]  [ evolution of music the impact of digital on the music industry]  [ music subscription faceoff how does spotify measure up?]  [ digital music downloads are taking over] here are more sources  [ the sky is rising] - infographic + report  [ what's working in music - having a ball - in the supposedly benighted music business, a lot of things are making money] - from ''the economist''  [ media piracy in emerging economies] - chapter 1 discusses how industry stats are misleading and manipulated  [ copyright infringement and enforcement in the us] - includes info about relationship between piracy, sales, streaming  [ hadopi (french ""3 strikes law"") report] - shows piracy in sharp decline in 2011, and music/movie industry revenues in slight decline; critics see it as evidence the industry has problems other than piracy pro-file-sharing blog  occasionally conducts analyses of recent industry reports. here are a couple that touch on the topic at hand  [ anti-piracy warnings have no effect on itunes sales]  [ riaa innovation is the best way to kill piracy] and here's an interesting pair from bpi; draw your own conclusions (i know, we're not allowed to, but still)  [ new bpi report shows illegal downloading remains serious threat to britain's digital music future] - dec 2010  [ uk digital music sales pass the £1bn milestone] - may 2011 i know i've seen more, but these are just the ones i found in my bookmarks and with some cursory searches. i can do more research as time permits. if nothing else, i hope this convinces you of the need to acknowledge non-piracy factors, especially the rise of streaming/social music services as a significant factor in the decline of physical product sales, and more generally just to be cautious and not just blindly parrot the music industry's selective statistics and pronouncements. —",26/05/2012 8:12
Talk:Music industry,Streaming,"the article does '''not''' blame file sharing for the decline in revenues. it just reports that there is a decline. it does not identify the source of the decline. it criticizes the ""law enforcement"" approach taken by the riaa. it even mentions that there exist sources that claim that the decline in revenues isn't due to filesharing. (and in fact, i tend to agree; as steve jobs argued in his ""no more drm"" letter, the real culprit is probably cd-burning, not filesharing. university of georgia professor and musician david lowery argues in [ this] that the cause of the decline is just the crappy structure of the deals that the technology industry has offered musicians. he may have a point.)  i need to look at your sources more closely. but at first glance, i have to say this, and i don't mean to offend. some of your sources claim there has been no decline. i'm sorry, but these source have no more merit than holocaust denials. for those of us who work in the industry, the decline is obvious and the signs of it have been everywhere major, well loved and well run firms (like tower records, a&m studios or the hit factory) have been forced out of business. people we know have lost their jobs. surely, in 2012, we don't need to argue any more about whether the music industry has lost a truckload of money.  ----",7/06/2012 8:25
Talk:Music industry,Streaming,"come to think of it, an even better number would be to estimate artists' gross income, by taking into consideration all the percentages involved. (a) record companies take about 45% of retail to pay out unrecouped advances to artists, market and promote records, and, yes, to buy big houses, although not so much any more. (b) retail stores take about 40% off the top (for rent, inventory risks, etc.) (c) streaming services pay very small amounts, but there's not a published percentage that everybody knows. how do their royalty expenses relate to their income? this would be a good number to have. (d) downloading services (such as itunes) takes about 30% off the top for ... nothing much, really. because they can. (d) what is the net for touring, on average? (e) and, of course, the net for artists from consumer electronics is zero. ----",25/05/2012 13:48
Talk:Music industry,Streaming,"i'm sure there are sources we can cite in order to create a vague pie chart for ""where the money goes"" for a typical music purchase, airplay, or net radio stream. there are also sources for how much money is being poured into tours and how that relates to artist income. but if the goal is to get a clear idea of all of the income streams for a typical recording artist, composer or lyricist, i doubt such a thing has ever been published. contracts between artists, labels, publishers and collection societies are generally private. labels and publishers don't want people to know how much they're making off each artist, and famous artists ''really'' don't want their finances made public, especially if they partially rely on sources of income other than direct sales of their music. occasionally some details will surface publicly, such as in the recent lawsuit by kenny rogers against capitol, but that's focusing on issues orthogonal to what we're discussing. still, might be worth looking into more closely. —",26/05/2012 8:12
Talk:Music industry,Streaming,"the ""normal"" percentages paid to retail, radio, management, record companies, etc. are all widely known inside the industry. there's no mystery to these numbers. everyone needs to know them in order to do their jobs. in fact, the details of most major deals are published in billboard. are you speculating? ----",7/06/2012 8:25
Talk:Music industry,Streaming,"our original mini-edit war was over the question of whether ''streaming'' was earning enough money make up for the lost in revenues from other ways of selling recorded music. do you any of your sources provide proof of this? the reason i ask is that (i believe) that pandora and rhapsody pay only fractions of a penny per spin, a very very little of that shows up in the bank accounts of musicians. i'm (coincidentally) talking to pandora about this at the moment and i should have hard numbers soon. ----",7/06/2012 8:48
Talk:Music industry,Streaming,"thanks, but i think we're somewhat talking past each other, here.  we agree that people are streaming more and buying less, and what they do buy isn't as profitable as the cash cow that was cds in the '90s. and we agree that streaming is way less profitable than sales, and that it apparently doesn't offset the decline in revenue (although i'd like to see some aggregate numbers, not the oft-quoted per-listen or per-song figures, which ''of course'' aren't as profitable as downloads, why should they be?).  in the article, there's a sequence of things that are said. to paraphrase 1. revenues for physical product and downloads of recorded music declined greatly from 1999 to 2008. 2. the industry has downsized and struggled to adjust. 3. one of the first things they did in this period was shut down a number of file-sharing services (napster being the most famous one), and threatened thousands of individual file-sharers, but this didn't stop the decline in revenue.  now, you say this doesn't imply that the industry solely blames piracy for its decline in sales revenue, but i say it does. i don't see how you can read it otherwise. there's nothing about what one of the sources i mentioned calls the end of the digital “replacement cycle”, nothing about ipods, nothing about people buying tracks more than albums, nothing about people substituting purchases with streaming, nothing about people substituting purchases of music with non-music entertainment options (video games, dvds/blu-ray, streaming video), nothing about people streaming music instead of buying, nothing about the fact that the music industry has other sources of revenue besides sales.  the point of emphasizing that the ifpi's figures are for a very specific type of revenue stream (""sales, not streaming"") was not intended to suggest that the rise of streaming has appreciably compensated for the sales-revenue decline, or even to say that the industry's losses are overstated, although i do have my doubts (to the extent that they're selective about which figures they draw attention to, not the figures themselves). i was mainly just trying to downplay the subsequent emphasis on piracy—i.e., the arguably false implication that revenues are down solely because consumers are still getting music but have stopped paying for it, when in fact they've shifted their spending to a variety of options. certainly there are those who engage in file-sharing of doubtful legality, but gobs of people are flocking to legal options...it's just that these legal alternatives to buying cds simply do not have the profit margins of cd sales.  really, the article needs more than just a mention of streaming, in order to put sales-revenue figures in proper context. we need other metrics besides revenues, and a more complete picture of revenue sources than just sales. we also need a more thorough breakdown of what shifts are occurring in consumer spending. however, that's more than i have time for... ) —",7/06/2012 11:44
Talk:Music industry,Streaming,"it's important to say this very precisely. first, '''many in the industry blame file sharing for the decline'''. this is simply a fact, and this article must report well-sourced facts. as you point out, the article implies this passively without saying it exactly. however, the article does ''not'' state that '''file sharing is the cause of the decline'''. this is not a fact, it is an opinion (and one which both you and i disagree with). there is even a sentence in the article that denies this opinion, despite the fact that this is very much a minority point of view.  to address your issues we could (1) make sure we have the right aggregate numbers for streaming, digital downloads and physical media. (i am confident that this number will only differ by a few percent, but of course the article would be improved by the perfect number.) (2) beef up the sentence that denies file sharing is the cause of the decline. mention job's letter and some of your sources. (to me, this post-game debate is somewhat pointless, but there's no reason not to give it another sentence.) (3) add a bit more about how artists (especially older acts) have raised ticket prices and pushed merchandise harder to increase revenues. note, however, that the big acts could have raised their prices in any decade, and they are only doing so now as a reaction to the decline in sales revenues. as such, it is not really relevant to a discussion of the severity or causes of the decline.  there is a simple, obvious and important story here. people stopped spending as much on recorded music, and the industry has had to change. this is the main point that the article needs to get across. the reasons they stopped spending money on recorded music are complicated and some of them are in dispute, but the main story is very simple. all of these minor issues should probably be covered in the article  rather than here. ----",14/06/2012 18:17
